0.001314 0.007129
0.002616 0.014035
0.005233 0.026830
0.010460 0.049294
0.021026 0.095518
0.041822 0.184949
0.083862 0.361791
0.167238 0.715683
0.334665 1.422150
0.673814 0.000251
1.343330 0.000252
2.685250 0.000249
5.353990 0.000283
10.712800 0.000330
21.470300 0.000419
42.817800 0.000622
