10 0.000197 0.000011
11 0.000210 0.000019
12 0.000216 0.000035
13 0.000218 0.000067
14 0.000214 0.000131
15 0.000217 0.000261
16 0.000222 0.000524
17 0.000233 0.001042
18 0.000256 0.002075
19 0.000302 0.004157
20 0.000400 0.008295
21 0.000648 0.016771
22 0.001031 0.033763
23 0.001695 0.067524
24 0.003040 0.135041
