10 1.350000 0.006560
11 1.360000 0.006630
12 1.370000 0.006590
13 1.390000 0.006590
14 1.360000 0.007780
15 1.370000 0.010200
16 1.380000 0.016900
17 1.410000 0.034800
18 1.480000 0.064300
19 1.600000 0.125000
20 1.840000 0.245000
21 2.320000 0.481000
22 3.280000 0.959000
23 5.190000 1.910000
24 9.040000 3.830000
